athlete_certification_key,person_key,club_key,certification_type_key,person_type_key,has_certificate
19357,11884,252,3,1,1
19358,11896,252,3,1,1
19359,11897,252,3,1,1
19360,11901,252,3,1,1
19361,11911,252,3,1,1
19362,11913,278,3,1,1
19363,11914,278,3,1,1
19364,11918,278,3,1,1
19365,11921,278,3,1,1
19366,11922,278,3,1,1
19367,11923,278,3,1,1
19368,11924,278,3,1,1
19369,11926,278,3,1,1
19370,11927,278,3,1,1
19371,11929,278,3,1,1
19372,11930,278,3,1,1
19373,11931,278,3,1,1
19374,11932,278,3,1,1
19375,11933,278,3,1,1
19376,11934,278,3,1,1
19377,11935,278,3,1,1
19378,11938,278,3,1,1
19379,11941,278,3,1,1
19380,11943,278,3,1,1
19381,11948,278,3,1,1
19382,11949,278,3,1,1
19383,11950,278,3,1,1
19384,11952,278,3,1,1
19385,11958,278,3,1,1
19386,11959,278,3,1,1
19387,11960,278,3,1,1
19388,11961,278,3,1,1
19389,11963,278,3,1,1
19390,11967,248,3,1,1
19391,11974,349,3,1,1
19392,11978,349,3,1,1
19393,11981,349,3,1,1
19394,11983,274,3,1,1
19395,11990,274,3,1,1
19396,11991,274,3,1,1
19397,11997,274,3,1,1
19398,12013,390,3,1,1
19399,12015,390,3,1,1
19400,12020,390,3,1,1
19401,12025,382,3,1,1
19402,12060,84,3,1,1
19403,12061,84,3,1,1
19404,12062,84,3,1,1
19405,12063,84,3,1,1
19406,12065,84,3,1,1
19407,12068,84,3,1,1
19408,12070,84,3,1,1
19409,12072,84,3,1,1
19410,12081,268,3,1,1
19411,12082,268,3,1,1
19412,12084,268,3,1,1
19413,12085,268,3,1,1
19414,12089,268,3,1,1
19415,12090,268,3,1,1
19416,12092,268,3,1,1
19417,12096,268,3,1,1
19418,12104,268,3,1,1
19419,12109,268,3,1,1
19420,12112,268,3,1,1
19421,12116,268,3,1,1
19422,12118,268,3,1,1
19423,12119,268,3,1,1
19424,12120,268,3,1,1
19425,12124,348,3,1,1
19426,12129,348,3,1,1
19427,12132,348,3,1,1
19428,12135,348,3,1,1
19429,12137,348,3,1,1
19430,12145,297,3,1,1
19431,12148,297,3,1,1
19432,12149,297,3,1,1
19433,12153,297,3,1,1
19434,12154,297,3,1,1
19435,12157,297,3,1,1
19436,12160,297,3,1,1
19437,12164,297,3,1,1
19438,12166,297,3,1,1
19439,12168,293,3,1,1
19440,12170,293,3,1,1
19441,12171,293,3,1,1
19442,12172,293,3,1,1
19443,12173,293,3,1,1
19444,12174,293,3,1,1
19445,12176,293,3,1,1
19446,12177,293,3,1,1
19447,12179,293,3,1,1
19448,12180,293,3,1,1
19449,12181,293,3,1,1
19450,12183,293,3,1,1
19451,12189,219,3,1,1
19452,12191,219,3,1,1
19453,12192,219,3,1,1
19454,12194,219,3,1,1
19455,12196,219,3,1,1
19456,12198,219,3,1,1
19457,12200,219,3,1,1
19458,12201,219,3,1,1
19459,12202,219,3,1,1
19460,12203,219,3,1,1
19461,12205,219,3,1,1
19462,12207,344,3,1,1
19463,12209,344,3,1,1
19464,12211,344,3,1,1
19465,12214,344,3,1,1
19466,12215,344,3,1,1
19467,12219,344,3,1,1
19468,12220,344,3,1,1
19469,12224,344,3,1,1
19470,12228,317,3,1,1
19471,12229,317,3,1,1
19472,12230,317,3,1,1
19473,12231,317,3,1,1
19474,12233,317,3,1,1
19475,12235,317,3,1,1
19476,12237,313,3,1,1
19477,12238,313,3,1,1
19478,12239,313,3,1,1
19479,12240,313,3,1,1
19480,12242,313,3,1,1
19481,12244,313,3,1,1
19482,12245,313,3,1,1
19483,12247,313,3,1,1
19484,12248,313,3,1,1
19485,12250,313,3,1,1
19486,12251,313,3,1,1
19487,12252,313,3,1,1
19488,12253,313,3,1,1
19489,12254,313,3,1,1
19490,12255,188,3,1,1
19491,12256,188,3,1,1
19492,12257,188,3,1,1
19493,12258,188,3,1,1
19494,12259,188,3,1,1
19495,12260,188,3,1,1
19496,12262,188,3,1,1
19497,12263,188,3,1,1
19498,12264,188,3,1,1
19499,12268,188,3,1,1
19500,12269,188,3,1,1
19501,12274,138,3,1,1
19502,12275,138,3,1,1
19503,12276,138,3,1,1
19504,12279,138,3,1,1
19505,12284,138,3,1,1
19506,12291,138,3,1,1
19507,12292,138,3,1,1
19508,12293,138,3,1,1
19509,12295,138,3,1,1
19510,12302,138,3,1,1
19511,12308,51,3,1,1
19512,12310,51,3,1,1
19513,12313,51,3,1,1
19514,12314,51,3,1,1
19515,12317,51,3,1,1
19516,12323,51,3,1,1
19517,12327,51,3,1,1
19518,12330,51,3,1,1
19519,12346,292,3,1,1
19520,12347,292,3,1,1
19521,12350,292,3,1,1
19522,12351,292,3,1,1
19523,12352,292,3,1,1
19524,12354,292,3,1,1
19525,12355,292,3,1,1
19526,12356,292,3,1,1
19527,12357,292,3,1,1
19528,12358,292,3,1,1
19529,12359,292,3,1,1
19530,12360,292,3,1,1
19531,12363,292,3,1,1
19532,12365,292,3,1,1
19533,12366,292,3,1,1
19534,12367,292,3,1,1
19535,12368,292,3,1,1
19536,12371,307,3,1,1
19537,12372,307,3,1,1
19538,12373,307,3,1,1
19539,12374,307,3,1,1
19540,12375,307,3,1,1
19541,12379,307,3,1,1
19542,12384,307,3,1,1
19543,12386,307,3,1,1
19544,12391,111,3,1,1
19545,12397,111,3,1,1
19546,12398,111,3,1,1
19547,12425,111,3,1,1
19548,12430,355,3,1,1
19549,12431,355,3,1,1
19550,12434,355,3,1,1
19551,12435,355,3,1,1
19552,12436,355,3,1,1
19553,12440,355,3,1,1
19554,12443,308,3,1,1
19555,12447,308,3,1,1
19556,12450,308,3,1,1
19557,12451,308,3,1,1
19558,12453,260,3,1,1
19559,12457,260,3,1,1
19560,12458,260,3,1,1
19561,12461,260,3,1,1
19562,12466,260,3,1,1
19563,12467,260,3,1,1
19564,12470,260,3,1,1
19565,12473,260,3,1,1
19566,12475,260,3,1,1
19567,12477,260,3,1,1
19568,12478,260,3,1,1
19569,12480,260,3,1,1
19570,12481,260,3,1,1
19571,12482,260,3,1,1
19572,12485,260,3,1,1
19573,12487,260,3,1,1
19574,12490,260,3,1,1
19575,12491,260,3,1,1
19576,12493,260,3,1,1
19577,12495,260,3,1,1
19578,12496,260,3,1,1
19579,12497,260,3,1,1
19580,12501,92,3,1,1
19581,12502,92,3,1,1
19582,12505,92,3,1,1
19583,12509,92,3,1,1
19584,12517,92,3,1,1
19585,12518,92,3,1,1
19586,12519,92,3,1,1
19587,12520,92,3,1,1
19588,12526,92,3,1,1
19589,12532,92,3,1,1
19590,12535,92,3,1,1
19591,12537,92,3,1,1
19592,12543,92,3,1,1
19593,12553,92,3,1,1
19594,12558,92,3,1,1
19595,12560,92,3,1,1
19596,12562,92,3,1,1
19597,12567,92,3,1,1
19598,12570,92,3,1,1
19599,12573,92,3,1,1
19600,12581,217,3,1,1
19601,12582,217,3,1,1
19602,12583,217,3,1,1
19603,12584,217,3,1,1
19604,12592,367,3,1,1
19605,12594,367,3,1,1
19606,12598,367,3,1,1
19607,12602,367,3,1,1
19608,12604,367,3,1,1
19609,12605,367,3,1,1
19610,12628,155,3,1,1
19611,12630,155,3,1,1
19612,12636,155,3,1,1
19613,12674,137,3,1,1
19614,12676,186,3,1,1
19615,12678,186,3,1,1
19616,12679,186,3,1,1
19617,12680,288,3,1,1
19618,12683,288,3,1,1
19619,12684,288,3,1,1
19620,12686,288,3,1,1
19621,12687,288,3,1,1
19622,12688,288,3,1,1
19623,12692,288,3,1,1
19624,12695,288,3,1,1
19625,12696,288,3,1,1
19626,12697,288,3,1,1
19627,12702,288,3,1,1
19628,12706,288,3,1,1
19629,12713,288,3,1,1
19630,12732,406,3,1,1
19631,12733,406,3,1,1
19632,12735,406,3,1,1
19633,12740,146,3,1,1
19634,12741,146,3,1,1
19635,12743,146,3,1,1
19636,12747,362,3,1,1
19637,12750,362,3,1,1
19638,12757,362,3,1,1
19639,12758,362,3,1,1
19640,12760,362,3,1,1
19641,12763,362,3,1,1
19642,12766,362,3,1,1
19643,12767,362,3,1,1
19644,12768,362,3,1,1
19645,12769,362,3,1,1
19646,12770,362,3,1,1
19647,12771,362,3,1,1
19648,12773,89,3,1,1
19649,12775,89,3,1,1
19650,12776,89,3,1,1
19651,12777,89,3,1,1
19652,12778,89,3,1,1
19653,12779,89,3,1,1
19654,12782,89,3,1,1
19655,12783,89,3,1,1
19656,12789,89,3,1,1
19657,12791,89,3,1,1
19658,12792,413,3,1,1
19659,12793,413,3,1,1
19660,12796,413,3,1,1
19661,12803,413,3,1,1
19662,12804,413,3,1,1
19663,12818,222,3,1,1
19664,12819,222,3,1,1
19665,12824,222,3,1,1
19666,12825,222,3,1,1
19667,12837,244,3,1,1
19668,12844,244,3,1,1
19669,12845,244,3,1,1
19670,12847,244,3,1,1
19671,12857,244,3,1,1
19672,12861,244,3,1,1
19673,12862,244,3,1,1
19674,12864,244,3,1,1
19675,12866,244,3,1,1
19676,12870,244,3,1,1
19677,12878,244,3,1,1
19678,12880,244,3,1,1
19679,12882,244,3,1,1
19680,12885,244,3,1,1
19681,12886,244,3,1,1
19682,12889,244,3,1,1
19683,12893,244,3,1,1
19684,12903,244,3,1,1
19685,12904,244,3,1,1
19686,12908,244,3,1,1
19687,12909,244,3,1,1
19688,12914,244,3,1,1
19689,12916,244,3,1,1
19690,12918,244,3,1,1
19691,12927,365,3,1,1
19692,12928,365,3,1,1
19693,12930,365,3,1,1
19694,12949,365,3,2,1
19695,12961,365,3,1,1
19696,12969,365,3,1,1
19697,12971,365,3,1,1
19698,12975,365,3,1,1
19699,12981,294,3,1,1
19700,12982,294,3,1,1
19701,12984,296,3,1,1
19702,12990,296,3,1,1
19703,12992,296,3,1,1
19704,12996,296,3,1,1
19705,12999,432,3,1,1
19706,13000,432,3,1,1
19707,13002,432,3,1,1
19708,13003,432,3,1,1
19709,13010,373,3,1,1
19710,13017,373,3,1,1
19711,13020,373,3,1,1
19712,13025,373,3,1,1
19713,13028,373,3,1,1
19714,13029,376,3,1,1
19715,13030,376,3,1,1
19716,13031,376,3,1,1
19717,13032,376,3,1,1
19718,13034,376,3,1,1
19719,13035,376,3,1,1
19720,13040,376,3,1,1
19721,13041,376,3,1,1
19722,13044,376,3,1,1
19723,13046,376,3,1,1
19724,13050,376,3,1,1
19725,13052,321,3,1,1
19726,13067,363,3,1,1
19727,13083,363,3,1,1
19728,13085,363,3,1,1
19729,13088,363,3,1,1
19730,13093,363,3,1,1
19731,13106,243,3,1,1
19732,13109,243,3,1,1
19733,13110,243,3,1,1
19734,13111,243,3,1,1
19735,13113,243,3,1,1
19736,13114,243,3,1,1
19737,13115,243,3,1,1
19738,13116,243,3,1,1
19739,13117,243,3,1,1
19740,13121,243,3,1,1
19741,13122,243,3,1,1
19742,13130,327,3,1,1
19743,13141,327,3,1,1
19744,13149,327,3,1,1
19745,13153,327,3,1,1
19746,13159,327,3,1,1
19747,13162,327,3,1,1
19748,13163,327,3,1,1
19749,13175,136,3,1,1
19750,13177,136,3,1,1
19751,13178,136,3,1,1
19752,13184,136,3,1,1
19753,13185,136,3,1,1
19754,13186,136,3,1,1
19755,13188,136,3,1,1
19756,13189,136,3,1,1
19757,13192,136,3,1,1
19758,13195,176,3,1,1
19759,13206,176,3,1,1
19760,13212,176,3,1,1
19761,13213,176,3,1,1
19762,13215,176,3,1,1
19763,13224,176,3,1,1
19764,13232,163,3,1,1
19765,13234,163,3,1,1
19766,13236,163,3,1,1
19767,13237,163,3,1,1
19768,13239,163,3,1,1
19769,13242,163,3,1,1
19770,13244,163,3,1,1
19771,13245,163,3,1,1
19772,13247,163,3,1,1
19773,13248,163,3,1,1
19774,13249,163,3,1,1
19775,13251,163,3,1,1
19776,13252,163,3,1,1
19777,13254,163,3,1,1
19778,13258,156,3,1,1
19779,13259,156,3,1,1
19780,13264,156,3,1,1
19781,13265,134,3,1,1
19782,13266,134,3,1,1
19783,13269,134,3,1,1
19784,13271,134,3,1,1
19785,13273,134,3,1,1
19786,13276,134,3,1,1
19787,13278,134,3,1,1
19788,13279,134,3,1,1
19789,13283,134,3,1,1
19790,13284,134,3,1,1
19791,13285,134,3,1,1
19792,13288,134,3,1,1
19793,13289,134,3,1,1
19794,13290,134,3,1,1
19795,13292,10,3,1,1
19796,13296,10,3,1,1
19797,13301,10,3,1,1
19798,13302,10,3,1,1
19799,13303,10,3,1,1
19800,13313,10,3,1,1
19801,13316,10,3,1,1
19802,13317,10,3,1,1
19803,13319,10,3,1,1
19804,13322,10,3,1,1
19805,13327,10,3,1,1
19806,13328,10,3,1,1
19807,13332,10,3,1,1
19808,13336,10,3,1,1
19809,13338,10,3,1,1
19810,13339,10,3,1,1
19811,13340,10,3,1,1
19812,13342,10,3,1,1
19813,13351,20,3,1,1
19814,13353,20,3,1,1
19815,13356,20,3,1,1
19816,13357,28,3,1,1
19817,13359,28,3,1,1
19818,13361,28,3,1,1
19819,13368,28,3,1,1
19820,13376,28,3,1,1
19821,13377,28,3,1,1
19822,13378,28,3,1,1
19823,13381,28,3,1,1
19824,13384,28,3,1,1
19825,13389,28,3,1,1
19826,13390,28,3,1,1
19827,13391,28,3,1,1
19828,13392,28,3,1,1
19829,13406,114,3,1,1
19830,13412,114,3,1,1
19831,13413,114,3,1,1
19832,13414,114,3,1,1
19833,13417,114,3,1,1
19834,13418,114,3,1,1
19835,13420,169,3,1,1
19836,13421,169,3,1,1
19837,13422,169,3,1,1
19838,13436,1,3,1,1
19839,13437,1,3,1,1
19840,13443,1,3,1,1
19841,13444,1,3,1,1
19842,13445,1,3,1,1
19843,13447,1,3,1,1
19844,13450,1,3,1,1
19845,13453,1,3,1,1
19846,13454,1,3,1,1
19847,13456,1,3,1,1
19848,13458,1,3,1,1
19849,13459,1,3,1,1
19850,13460,1,3,1,1
19851,13469,1,3,1,1
19852,13470,1,3,1,1
19853,13471,1,3,1,1
19854,13481,1,3,1,1
19855,13482,1,3,1,1
19856,13484,1,3,1,1
19857,13488,1,3,1,1
19858,13490,1,3,1,1
19859,13491,1,3,1,1
19860,13494,1,3,1,1
19861,13495,1,3,1,1
19862,13500,1,3,1,1
19863,13503,1,3,1,1
19864,13507,1,3,1,1
19865,13510,1,3,1,1
19866,13511,1,3,1,1
19867,13513,1,3,1,1
19868,13517,1,3,1,1
19869,13520,1,3,1,1
19870,13521,1,3,1,1
19871,13522,1,3,1,1
19872,13524,1,3,1,1
19873,13529,1,3,1,1
19874,13533,1,3,1,1
19875,13535,1,3,1,1
19876,13536,1,3,1,1
19877,13537,1,3,1,1
19878,13540,1,3,1,1
19879,13546,1,3,1,1
19880,13547,1,3,1,1
19881,13550,1,3,1,1
19882,13554,1,3,1,1
19883,13559,1,3,1,1
19884,13560,1,3,1,1
19885,13564,1,3,1,1
19886,13567,1,3,1,1
19887,13570,1,3,1,1
19888,13571,1,3,1,1
19889,13577,1,3,1,1
19890,13579,1,3,1,1
19891,13582,1,3,1,1
19892,13584,1,3,1,1
19893,13585,1,3,1,1
19894,13587,1,3,1,1
19895,13588,1,3,1,1
19896,13599,1,3,1,1
19897,13601,1,3,1,1
19898,13606,1,3,1,1
19899,13610,1,3,1,1
19900,13611,1,3,1,1
19901,13616,1,3,1,1
19902,13617,1,3,1,1
19903,13621,66,3,1,1
19904,13625,66,3,1,1
19905,13629,66,3,1,1
19906,13630,66,3,1,1
19907,13634,66,3,1,1
19908,13638,66,3,1,1
19909,13639,66,3,1,1
19910,13640,66,3,1,1
19911,13644,66,3,1,1
19912,13648,66,3,1,1
19913,13652,66,3,1,1
19914,13655,66,3,1,1
19915,13661,66,3,1,1
19916,13663,66,3,1,1
19917,13666,66,3,1,1
19918,13668,66,3,1,1
19919,13671,66,3,1,1
19920,13672,66,3,1,1
19921,13674,66,3,1,1
19922,13676,66,3,1,1
19923,13680,66,3,1,1
19924,13682,66,3,1,1
19925,13684,66,3,1,1
19926,13691,66,3,1,1
19927,13693,66,3,1,1
19928,13698,66,3,1,1
19929,13704,66,3,1,1
19930,13711,66,3,1,1
19931,13712,66,3,1,1
19932,13716,66,3,1,1
19933,13718,66,3,1,1
19934,13720,66,3,1,1
19935,13726,66,3,1,1
19936,13727,66,3,1,1
19937,13729,66,3,1,1
19938,13733,197,3,1,1
19939,13734,197,3,1,1
19940,13736,197,3,1,1
19941,13737,197,3,1,1
19942,13752,,3,1,1
19943,13754,,3,1,1
19944,13755,,3,1,1
19945,13756,145,3,1,1
19946,13757,145,3,1,1
19947,13758,145,3,1,1
19948,13759,145,3,1,1
19949,13761,145,3,1,1
19950,13776,131,3,1,1
19951,13784,175,3,1,1
19952,13786,175,3,1,1
19953,13791,175,3,1,1
19954,13793,175,3,1,1
19955,13798,175,3,1,1
19956,13800,175,3,1,1
19957,13802,175,3,1,1
19958,13808,175,3,1,1
19959,13814,175,3,1,1
19960,13816,175,3,1,1
19961,13819,175,3,1,1
19962,13824,135,3,1,1
19963,13825,135,3,1,1
19964,13826,135,3,1,1
19965,13827,135,3,1,1
19966,13829,135,3,1,1
19967,13831,135,3,1,1
19968,13832,135,3,1,1
19969,13833,135,3,1,1
19970,13835,135,3,1,1
19971,13836,135,3,1,1
19972,13837,135,3,1,1
19973,13838,135,3,1,1
19974,13842,135,3,1,1
19975,13843,135,3,1,1
19976,13846,135,3,1,1
19977,13848,135,3,1,1
19978,13849,135,3,1,1
19979,13853,135,3,1,1
19980,13854,135,3,1,1
19981,13855,135,3,1,1
19982,13858,135,3,1,1
19983,13860,135,3,1,1
19984,13863,135,3,1,1
19985,13865,135,3,1,1
19986,13866,135,3,1,1
19987,13867,135,3,1,1
19988,13868,135,3,1,1
19989,13871,135,3,1,1
19990,13873,135,3,1,1
19991,13875,135,3,1,1
19992,13876,135,3,1,1
19993,13878,135,3,1,1
19994,13880,135,3,1,1
19995,13881,135,3,1,1
19996,13883,135,3,1,1
19997,13884,135,3,1,1
19998,13886,,3,1,1
19999,13887,,3,1,1
20000,13888,,3,1,1
20001,13890,,3,1,1
20002,13903,68,3,1,1
20003,13905,68,3,1,1
20004,13906,68,3,1,1
20005,13907,68,3,1,1
20006,13920,68,3,1,1
20007,13930,31,3,1,1
20008,13932,31,3,1,1
20009,13935,31,3,1,1
20010,13939,31,3,1,1
20011,13940,31,3,1,1
20012,13943,31,3,1,1
20013,13944,31,3,1,1
20014,13945,31,3,1,1
20015,13946,31,3,1,1
20016,13949,31,3,1,1
20017,13952,31,3,1,1
20018,13953,31,3,1,1
20019,13954,31,3,1,1
20020,13956,31,3,1,1
20021,13959,150,3,1,1
20022,13962,150,3,1,1
20023,13964,150,3,1,1
20024,13965,150,3,1,1
20025,13967,150,3,1,1
20026,13968,150,3,1,1
20027,13970,150,3,1,1
20028,13971,150,3,1,1
20029,13973,150,3,1,1
20030,13979,150,3,1,1
20031,13985,150,3,1,1
20032,13991,150,3,1,1
20033,13992,150,3,1,1
20034,14008,78,3,1,1
20035,14010,78,3,1,1
20036,14012,78,3,1,1
20037,14013,78,3,1,1
20038,14018,78,3,1,1
20039,14019,78,3,1,1
20040,14020,78,3,1,1
20041,14029,78,3,1,1
20042,14032,78,3,1,1
20043,14034,55,3,1,1
20044,14035,55,3,1,1
20045,14037,55,3,1,1
20046,14040,55,3,1,1
20047,14044,55,3,1,1
20048,14045,55,3,1,1
20049,14047,55,3,1,1
20050,14048,55,3,1,1
20051,14050,55,3,1,1
20052,14052,110,3,1,1
20053,14054,110,3,1,1
20054,14056,110,3,1,1
20055,14057,110,3,1,1
20056,14060,110,3,1,1
20057,14061,110,3,1,1
20058,14063,110,3,1,1
20059,14065,110,3,1,1
20060,14066,110,3,1,1
20061,14067,110,3,1,1
20062,14068,110,3,1,1
20063,14069,110,3,1,1
20064,14070,110,3,1,1
20065,14073,110,3,1,1
20066,14074,110,3,1,1
20067,14076,110,3,1,1
20068,14077,110,3,1,1
20069,14078,110,3,1,1
20070,14082,95,3,1,1
20071,14083,95,3,1,1
20072,14084,95,3,1,1
20073,14085,95,3,1,1
20074,14086,95,3,1,1
20075,14088,95,3,1,1
20076,14089,95,3,1,1
20077,14111,139,3,1,1
20078,14114,139,3,1,1
20079,14116,139,3,1,1
20080,14117,139,3,1,1
20081,14125,63,3,1,1
20082,14142,63,3,1,1
20083,14146,63,3,1,1
20084,14150,63,3,1,1
20085,14151,63,3,1,1
20086,14167,63,3,1,1
20087,14169,63,3,1,1
20088,14170,63,3,1,1
20089,14171,63,3,1,1
20090,14173,63,3,1,1
20091,14179,63,3,1,1
20092,14181,63,3,1,1
20093,14182,63,3,1,1
20094,14193,63,3,1,1
20095,14194,63,3,1,1
20096,14196,63,3,1,1
20097,14207,63,3,1,1
20098,14210,63,3,1,1
20099,14213,63,3,1,1
20100,14224,63,3,1,1
20101,14235,63,3,1,1
20102,14242,63,3,1,1
20103,14246,63,3,1,1
20104,14247,75,3,1,1
20105,14250,75,3,1,1
20106,14256,75,3,1,1
20107,14259,75,3,1,1
20108,14261,75,3,1,1
20109,14262,75,3,1,1
20110,14263,75,3,1,1
20111,14264,75,3,1,1
20112,14266,75,3,1,1
20113,14267,75,3,1,1
20114,14270,98,3,1,1
20115,14271,98,3,1,1
20116,14274,98,3,1,1
20117,14276,98,3,1,1
20118,14277,98,3,1,1
20119,14278,98,3,1,1
20120,14279,98,3,1,1
20121,14280,98,3,1,1
20122,14281,180,3,1,1
20123,14282,180,3,1,1
20124,14283,180,3,1,1
20125,14285,180,3,1,1
20126,14286,180,3,1,1
20127,14288,180,3,1,1
20128,14289,180,3,1,1
20129,14296,172,3,1,1
20130,14298,172,3,1,1
20131,14301,172,3,1,1
20132,14304,172,3,1,1
20133,14311,173,3,1,1
20134,14312,173,3,1,1
20135,14314,173,3,1,1
20136,14315,173,3,1,1
20137,14316,173,3,1,1
20138,14317,173,3,1,1
20139,14318,173,3,1,1
20140,14319,173,3,1,1
20141,14323,173,3,1,1
20142,14328,40,3,1,1
20143,14329,40,3,1,1
20144,14331,40,3,1,1
20145,14333,40,3,1,1
20146,14335,40,3,1,1
20147,14337,40,3,1,1
20148,14338,40,3,1,1
20149,14372,35,3,1,1
20150,14374,35,3,1,1
20151,14377,35,3,1,1
20152,14378,35,3,1,1
20153,14379,35,3,1,1
20154,14380,35,3,1,1
20155,14381,35,3,1,1
20156,14382,35,3,1,1
20157,14383,35,3,1,1
20158,14384,35,3,1,1
20159,14385,35,3,1,1
20160,14387,35,3,1,1
20161,14393,127,3,1,1
20162,14400,127,3,1,1
20163,14401,127,3,1,1
20164,14402,127,3,1,1
20165,14405,127,3,1,1
20166,14406,127,3,1,1
20167,14412,127,3,1,1
20168,14414,127,3,1,1
20169,14415,127,3,1,1
20170,14417,127,3,1,1
20171,14420,127,3,1,1
20172,14421,127,3,1,1
20173,14425,127,3,1,1
20174,14427,105,3,1,1
20175,14435,105,3,1,1
20176,14442,105,3,1,1
20177,14445,105,3,1,1
20178,14446,105,3,1,1
20179,14449,105,3,1,1
20180,14450,105,3,1,1
20181,14451,105,3,1,1
20182,14457,105,3,1,1
20183,14459,105,3,1,1
20184,14463,105,3,1,1
20185,14464,105,3,1,1
20186,14465,105,3,1,1
20187,14468,165,3,1,1
20188,14470,165,3,1,1
20189,14471,165,3,1,1
20190,14472,165,3,1,1
20191,14474,165,3,1,1
20192,14475,165,3,1,1
20193,14476,165,3,1,1
20194,14478,165,3,1,1
20195,14483,17,3,1,1
20196,14484,17,3,1,1
20197,14485,17,3,1,1
20198,14488,17,3,1,1
20199,14489,17,3,1,1
20200,14493,17,3,1,1
20201,14495,17,3,1,1
20202,14496,17,3,1,1
20203,14498,17,3,1,1
20204,14499,17,3,1,1
20205,14500,17,3,1,1
20206,14504,17,3,1,1
20207,14505,121,3,1,1
20208,14516,121,3,1,1
20209,14518,121,3,1,1
20210,14520,121,3,1,1
20211,14524,18,3,1,1
20212,14526,18,3,1,1
20213,14527,18,3,1,1
20214,14528,18,3,1,1
20215,14529,18,3,1,1
20216,14531,18,3,1,1
20217,14536,18,3,1,1
20218,14539,18,3,1,1
20219,14541,18,3,1,1
20220,14543,18,3,1,1
20221,14545,18,3,1,1
20222,14548,18,3,1,1
20223,14551,18,3,1,1
20224,14552,18,3,1,1
20225,14554,18,3,1,1
20226,14555,18,3,1,1
20227,14556,18,3,1,1
20228,14565,88,3,1,1
20229,14582,88,3,1,1
20230,14597,88,3,1,1
20231,14599,88,3,1,1
20232,14601,88,3,1,1
20233,14610,88,3,1,1
20234,14658,88,3,1,1
20235,14660,88,3,1,1
20236,14678,29,3,1,1
20237,14679,29,3,1,1
20238,14681,29,3,1,1
20239,14683,29,3,1,1
20240,14699,144,3,1,1
20241,14704,144,3,1,1
20242,14705,144,3,1,1
20243,14706,144,3,1,1
20244,14709,27,3,1,1
20245,14714,27,3,1,1
20246,14716,27,3,1,1
20247,14719,27,3,1,1
20248,14723,27,3,1,1
20249,14724,27,3,1,1
20250,14727,27,3,1,1
20251,14728,27,3,1,1
20252,14730,119,3,1,1
20253,14731,119,3,1,1
20254,14732,119,3,1,1
20255,14734,119,3,1,1
20256,14735,119,3,1,1
20257,14738,119,3,1,1
20258,14740,119,3,1,1
20259,14745,119,3,1,1
20260,14746,119,3,1,1
20261,14747,119,3,1,1
20262,14748,119,3,1,1
20263,14750,119,3,1,1
20264,14751,119,3,1,1
20265,14752,119,3,1,1
20266,14753,119,3,1,1
20267,14755,6,3,1,1
20268,14756,6,3,1,1
20269,14763,6,3,1,1
20270,14766,6,3,1,1
20271,14767,6,3,1,1
20272,14768,6,3,1,1
20273,14771,6,3,1,1
20274,14772,6,3,1,1
20275,14773,6,3,1,1
20276,14776,86,3,1,1
20277,14777,86,3,1,1
20278,14778,86,3,1,1
20279,14781,86,3,1,1
20280,14784,86,3,1,1
20281,14785,86,3,1,1
20282,14786,86,3,1,1
20283,14787,86,3,1,1
20284,14788,86,3,1,1
20285,14789,86,3,1,1
20286,14790,86,3,1,1
20287,14792,86,3,1,1
20288,14795,86,3,1,1
20289,14798,45,3,1,1
20290,14799,45,3,1,1
20291,14802,45,3,1,1
20292,14804,45,3,1,1
20293,14807,45,3,1,1
20294,14817,67,3,1,1
20295,14824,67,3,1,1
20296,14825,67,3,1,1
20297,14826,67,3,1,1
20298,14827,8,3,1,1
20299,14828,8,3,1,1
20300,14833,8,3,1,1
20301,14834,8,3,1,1
20302,14836,8,3,1,1
20303,14838,8,3,1,1
20304,14839,8,3,1,1
20305,14841,8,3,1,1
20306,14842,8,3,1,1
20307,14843,8,3,1,1
20308,14846,8,3,1,1
20309,14848,206,3,1,1
20310,14850,206,3,1,1
20311,14851,206,3,1,1
20312,14853,206,3,1,1
20313,14857,14,3,1,1
20314,14858,14,3,1,1
20315,14859,14,3,1,1
20316,14861,14,3,1,1
20317,14862,14,3,1,1
20318,14864,14,3,1,1
20319,14865,14,3,1,1
20320,14868,14,3,1,1
20321,14869,14,3,1,1
20322,14870,14,3,1,1
20323,14871,14,3,1,1
20324,14873,14,3,1,1
20325,14877,3,3,1,1
20326,14884,3,3,1,1
20327,14888,3,3,1,1
20328,14889,142,3,1,1
20329,14890,142,3,1,1
20330,14893,142,3,1,1
20331,14895,142,3,1,1
20332,14897,142,3,1,1
20333,14898,142,3,1,1
20334,14901,142,3,1,1
20335,14902,142,3,1,1
20336,14903,142,3,1,1
20337,14905,142,3,1,1
20338,14908,153,3,1,1
20339,14909,153,3,1,1
20340,14910,153,3,1,1
20341,14911,153,3,1,1
20342,14916,153,3,1,1
20343,14917,153,3,1,1
20344,14918,153,3,1,1
20345,14921,153,3,1,1
20346,14923,102,3,1,1
20347,14924,102,3,1,1
20348,14931,102,3,1,1
20349,14934,102,3,1,1
20350,14935,102,3,1,1
20351,14937,56,3,1,1
20352,14938,56,3,1,1
20353,14939,56,3,1,1
